2026/09/20 03:47:49.784, 148.69, 1957, 7001, 54, 100, 10893
2026/09/20 03:47:59.816, 150.17, 1957, 7001, 55, 100, 10893
2026/09/20 03:48:09.849, 149.61, 1957, 7001, 55, 100, 10893
2026/09/20 03:48:19.883, 144.49, 1957, 7001, 54, 100, 10895
2026/09/20 03:48:29.917, 148.82, 1957, 7001, 55, 100, 10916
2026/09/20 03:48:39.948, 148.87, 1957, 7001, 54, 100, 10908
2026/09/20 03:48:49.979, 138.50, 1957, 7001, 54, 100, 10932
2026/09/20 03:49:00.012, 149.63, 1957, 7001, 54, 100, 10941
2026/09/20 03:49:10.043, 149.54, 1957, 7001, 55, 100, 10974
2026/09/20 03:49:20.075, 148.94, 1957, 7001, 54, 100, 10960
2026/09/20 03:49:30.107, 148.54, 1957, 7001, 54, 100, 10974
2026/09/20 03:49:40.139, 149.03, 1957, 7001, 54, 100, 10974
2026/09/20 03:49:50.171, 144.60, 1957, 7001, 54, 100, 10916
2026/09/20 03:50:00.204, 148.61, 1957, 7001, 54, 100, 10932
2026/09/20 03:50:10.236, 146.55, 1957, 7001, 54, 100, 10872
2026/09/20 03:50:20.267, 148.18, 1957, 7001, 54, 100, 10838
2026/09/20 03:50:30.298, 148.17, 1957, 7001, 54, 100, 10910
2026/09/20 03:50:40.331, 148.91, 1957, 7001, 54, 100, 10896
2026/09/20 03:50:50.362, 149.62, 1957, 7001, 54, 100, 10858
2026/09/20 03:51:00.393, 149.35, 1957, 7001, 54, 100, 10834
2026/09/20 03:51:10.424, 147.74, 1957, 7001, 54, 100, 10865
2026/09/20 03:51:20.457, 143.49, 1957, 7001, 54, 100, 10864
2026/09/20 03:51:30.489, 144.35, 1957, 7001, 54, 100, 10858
2026/09/20 03:51:40.521, 144.45, 1957, 7001, 54, 100, 10858
2026/09/20 03:51:50.552, 144.50, 1957, 7001, 54, 100, 10858
2026/09/20 03:52:00.583, 143.40, 1957, 7001, 54, 100, 10858
2026/09/20 03:52:10.617, 144.52, 1957, 7001, 54, 100, 10858
2026/09/20 03:52:20.649, 144.51, 1957, 7001, 54, 100, 10858
2026/09/20 03:52:30.681, 146.04, 1957, 7001, 54, 100, 10871
2026/09/20 03:52:40.714, 147.50, 1957, 7001, 54, 100, 10879
2026/09/20 03:52:50.747, 141.27, 1957, 7001, 53, 100, 10890
2026/09/20 03:53:00.781, 145.18, 1957, 7001, 54, 100, 10884
2026/09/20 03:53:10.813, 147.01, 1957, 7001, 54, 100, 10875
2026/09/20 03:53:20.843, 146.38, 1957, 7001, 54, 100, 10871
2026/09/20 03:53:30.876, 147.72, 1957, 7001, 54, 100, 10893
2026/09/20 03:53:40.909, 149.08, 1957, 7001, 54, 100, 10886
2026/09/20 03:53:50.941, 149.97, 1957, 7001, 54, 100, 10865
2026/09/20 03:54:00.974, 150.10, 1957, 7001, 54, 100, 10865
2026/09/20 03:54:11.006, 148.71, 1957, 7001, 54, 100, 10873
2026/09/20 03:54:21.038, 150.24, 1957, 7001, 54, 100, 10873
2026/09/20 03:54:31.070, 149.73, 1957, 7001, 55, 100, 10871
2026/09/20 03:54:41.103, 150.18, 1957, 7001, 55, 100, 10863
2026/09/20 03:54:51.136, 149.98, 1957, 7001, 55, 100, 10829
2026/09/20 03:55:01.168, 145.35, 1957, 7001, 54, 100, 10843
2026/09/20 03:55:11.201, 145.74, 1957, 7001, 54, 100, 10819
2026/09/20 03:55:21.232, 146.09, 1957, 7001, 54, 100, 10819
2026/09/20 03:55:31.265, 146.03, 1957, 7001, 54, 100, 10819
2026/09/20 03:55:41.298, 145.96, 1957, 7001, 54, 100, 10819
2026/09/20 03:55:51.329, 146.38, 1957, 7001, 54, 100, 10819
2026/09/20 03:56:01.360, 145.53, 1957, 7001, 54, 100, 10819
2026/09/20 03:56:11.390, 145.89, 1957, 7001, 54, 100, 10819
2026/09/20 03:56:21.420, 146.07, 1957, 7001, 54, 100, 10819
2026/09/20 03:56:31.452, 145.96, 1957, 7001, 54, 100, 10831
2026/09/20 03:56:41.483, 146.02, 1957, 7001, 53, 100, 10831
2026/09/20 03:56:51.515, 146.21, 1957, 7001, 54, 100, 10832
2026/09/20 03:57:01.545, 145.93, 1957, 7001, 54, 100, 10832
2026/09/20 03:57:11.577, 145.97, 1957, 7001, 54, 100, 10832
2026/09/20 03:57:21.608, 146.46, 1957, 7001, 54, 100, 10832
2026/09/20 03:57:31.641, 146.20, 1957, 7001, 54, 100, 10832
2026/09/20 03:57:41.674, 146.39, 1957, 7001, 54, 100, 10832
2026/09/20 03:57:51.706, 146.00, 1957, 7001, 54, 100, 10832
2026/09/20 03:58:01.740, 146.16, 1957, 7001, 54, 100, 10832
2026/09/20 03:58:11.777, 145.83, 1957, 7001, 54, 100, 10826
2026/09/20 03:58:21.808, 146.14, 1957, 7001, 54, 100, 10826
2026/09/20 03:58:31.841, 145.98, 1957, 7001, 54, 100, 10826
2026/09/20 03:58:41.874, 145.84, 1957, 7001, 54, 100, 10826
2026/09/20 03:58:51.905, 146.51, 1957, 7001, 54, 100, 10826
2026/09/20 03:59:01.936, 126.51, 1957, 7001, 52, 100, 11161
2026/09/20 03:59:11.966, 130.79, 1957, 7001, 54, 100, 10942
2026/09/20 03:59:21.998, 138.74, 1957, 7001, 53, 100, 10961
2026/09/20 03:59:32.030, 144.33, 1957, 7001, 54, 100, 10962
2026/09/20 03:59:42.061, 140.39, 1957, 7001, 54, 100, 10956
2026/09/20 03:59:52.094, 144.80, 1957, 7001, 54, 100, 10939
2026/09/20 04:00:02.126, 144.16, 1957, 7001, 54, 100, 10868
2026/09/20 04:00:12.157, 148.59, 1957, 7001, 54, 100, 10942
2026/09/20 04:00:22.190, 144.07, 1957, 7001, 54, 100, 10929
2026/09/20 04:00:32.220, 145.54, 1957, 7001, 54, 100, 10956
2026/09/20 04:00:42.252, 127.41, 1957, 7001, 51, 100, 11138
2026/09/20 04:00:52.284, 147.99, 1957, 7001, 54, 100, 10830
2026/09/20 04:01:02.316, 146.87, 1957, 7001, 54, 100, 10835
2026/09/20 04:01:12.348, 125.75, 1957, 7001, 51, 100, 10970
2026/09/20 04:01:22.380, 125.92, 1957, 7001, 52, 100, 10971
2026/09/20 04:01:32.411, 125.69, 1957, 7001, 51, 100, 10963
2026/09/20 04:01:42.444, 126.06, 1957, 7001, 52, 100, 10981
2026/09/20 04:01:52.477, 125.57, 1957, 7001, 52, 100, 10981
2026/09/20 04:02:02.509, 126.17, 1957, 7001, 51, 100, 10986
2026/09/20 04:02:12.544, 125.49, 1957, 7001, 51, 100, 10981
2026/09/20 04:02:22.577, 125.43, 1957, 7001, 51, 100, 10981
2026/09/20 04:02:32.609, 125.92, 1957, 7001, 51, 100, 11017
2026/09/20 04:02:42.641, 126.45, 1957, 7001, 52, 100, 10991
2026/09/20 04:02:52.673, 128.55, 1965, 7001, 51, 100, 10994
2026/09/20 04:03:02.708, 140.12, 1957, 7001, 52, 100, 10968
2026/09/20 04:03:12.740, 123.94, 1957, 7001, 51, 100, 10989
2026/09/20 04:03:22.773, 124.53, 1957, 7001, 52, 100, 10989
2026/09/20 04:03:32.808, 125.97, 1965, 7001, 53, 100, 10989
2026/09/20 04:03:42.840, 124.30, 1965, 7001, 51, 100, 10989
2026/09/20 04:03:52.871, 123.40, 1965, 7001, 51, 100, 10989
2026/09/20 04:04:02.904, 122.85, 1965, 7001, 51, 100, 10989
2026/09/20 04:04:12.936, 127.79, 1965, 7001, 52, 100, 11001
2026/09/20 04:04:22.969, 126.61, 1965, 7001, 52, 100, 11001
2026/09/20 04:04:33.001, 126.26, 1965, 7001, 52, 100, 11001
2026/09/20 04:04:43.035, 125.87, 1965, 7001, 51, 100, 10997
2026/09/20 04:04:53.067, 126.32, 1965, 7001, 52, 100, 10999
2026/09/20 04:05:03.101, 127.37, 1965, 7001, 52, 100, 10999
2026/09/20 04:05:13.134, 123.78, 1965, 7001, 52, 100, 10999
2026/09/20 04:05:23.166, 122.93, 1957, 7001, 51, 100, 10999
2026/09/20 04:05:33.199, 124.13, 1957, 7001, 51, 100, 10999
2026/09/20 04:05:43.231, 123.50, 1957, 7001, 51, 100, 10999
2026/09/20 04:05:53.266, 123.40, 1957, 7001, 51, 100, 10999
2026/09/20 04:06:03.299, 124.20, 1965, 7001, 52, 100, 10999
2026/09/20 04:06:13.330, 122.60, 1957, 7001, 52, 100, 10999
2026/09/20 04:06:23.362, 122.66, 1965, 7001, 51, 100, 10999
2026/09/20 04:06:33.393, 123.91, 1965, 7001, 52, 100, 10999
2026/09/20 04:06:43.427, 122.38, 1957, 7001, 52, 100, 10999
2026/09/20 04:06:53.459, 122.54, 1957, 7001, 52, 100, 10999
2026/09/20 04:07:03.491, 123.78, 1965, 7001, 51, 100, 10999
2026/09/20 04:07:13.525, 122.56, 1957, 7001, 51, 100, 10999
2026/09/20 04:07:23.558, 122.54, 1957, 7001, 51, 100, 10999
2026/09/20 04:07:33.590, 124.00, 1965, 7001, 52, 100, 10999
2026/09/20 04:07:43.623, 122.88, 1957, 7001, 51, 100, 10999
2026/09/20 04:07:53.656, 122.42, 1957, 7001, 52, 100, 10999
2026/09/20 04:08:03.689, 123.76, 1957, 7001, 51, 100, 10999
2026/09/20 04:08:13.723, 122.39, 1957, 7001, 51, 100, 10999
2026/09/20 04:08:23.756, 122.53, 1957, 7001, 50, 100, 10999
2026/09/20 04:08:33.789, 123.83, 1957, 7001, 51, 100, 10999
2026/09/20 04:08:43.821, 122.24, 1957, 7001, 50, 100, 10999
2026/09/20 04:08:53.852, 122.31, 1957, 7001, 51, 100, 10999
2026/09/20 04:09:03.885, 122.72, 1957, 7001, 51, 100, 11001
2026/09/20 04:09:13.918, 122.74, 1957, 7001, 51, 100, 11001
2026/09/20 04:09:23.950, 122.33, 1957, 7001, 51, 100, 10999
2026/09/20 04:09:33.985, 124.11, 1957, 7001, 52, 100, 10999
2026/09/20 04:09:44.016, 124.88, 1957, 7001, 52, 100, 10833
2026/09/20 04:09:54.049, 123.17, 1957, 7001, 51, 100, 10833
2026/09/20 04:10:04.082, 124.26, 1957, 7001, 52, 100, 10833
2026/09/20 04:10:14.115, 122.36, 1965, 7001, 51, 100, 10833
2026/09/20 04:10:24.147, 121.84, 1965, 7001, 51, 100, 10833
2026/09/20 04:10:34.180, 124.80, 1957, 7001, 52, 100, 10833
2026/09/20 04:10:44.212, 122.92, 1957, 7001, 51, 100, 10833
2026/09/20 04:10:54.247, 122.48, 1957, 7001, 51, 100, 10833
2026/09/20 04:11:04.280, 123.99, 1957, 7001, 51, 100, 10833
2026/09/20 04:11:14.313, 122.75, 1957, 7001, 51, 100, 10833
2026/09/20 04:11:24.347, 121.66, 1957, 7001, 51, 100, 10833
2026/09/20 04:11:34.379, 124.38, 1957, 7001, 51, 100, 10833
